pl_name,pl_orbper,pl_orbsmax,st_mass,discoverymethod,disc_year
"HATS-54 b",2.54417650000,0.0370000000,1.050000,"Transit",2019
"HATS-55 b",4.20420010000,0.0541200000,1.195500,"Transit",2019
"HATS-56 b",4.32479900000,0.0604300000,1.573000,"Transit",2019
"HATS-57 b",2.35062100000,0.0349300000,1.026000,"Transit",2019
"HATS-58 A b",4.21808960000,0.0579800000,1.461000,"Transit",2019
"bet Pic c",1202.00000000000,2.7000000000,1.789000,"Radial Velocity",2019
"HR 5183 b",27000.00000000000,18.0000000000,1.070000,"Radial Velocity",2019
"OGLE-2018-BLG-0740L b",5480.00000000000,5.0000000000,1.000000,"Microlensing",2019
"WASP-169 b",5.61141180000,0.0681000000,1.337000,"Transit",2019
"WASP-171 b",3.81862440000,0.0504000000,1.171000,"Transit",2019
"WASP-175 b",3.06529070000,0.0440300000,1.212000,"Transit",2019
"WASP-182 b",3.37698480000,0.0451000000,1.076000,"Transit",2019
"Kepler-301 b",2.50855300000,0.0360000000,,"Transit",2014
"KELT-24 b",5.55149296000,0.0665000000,1.268000,"Transit",2019
"NGTS-6 b",0.88205900000,0.0167700000,0.767000,"Transit",2019
"WASP-180 A b",3.40926400000,0.0480000000,1.300000,"Transit",2019
"GJ 15 A c",7600.00000000000,5.4000000000,0.380000,"Radial Velocity",2018
"WASP-178 b",3.34482850000,0.0558000000,2.070000,"Transit",2019
"WASP-184 b",5.18170000000,0.0627000000,1.230000,"Transit",2019
"WASP-185 b",9.38755000000,0.0904000000,1.120000,"Transit",2019
"WASP-192 b",2.87867650000,0.0408000000,1.090000,"Transit",2019
"GJ 3512 b",203.10900000000,0.3376000000,0.123000,"Radial Velocity",2019
"Kepler-300 c",40.71495500000,0.2320000000,,"Transit",2014
"GJ 27.1 b",15.81900000000,0.1010000000,0.530000,"Radial Velocity",2014
"GJ 160.2 b",5.23540000000,0.0530000000,0.690000,"Radial Velocity",2014
"GJ 180 b",17.13300000000,0.0920000000,0.430000,"Radial Velocity",2014
"GJ 180 c",24.32900000000,0.1290000000,0.430000,"Radial Velocity",2014
"GJ 229 b",579.47495000000,1.0860000000,0.509000,"Radial Velocity",2014
"GJ 422 b",20.12900000000,0.1110000000,0.350000,"Radial Velocity",2014
"GJ 433 c",5094.10500000000,4.8190000000,0.480000,"Radial Velocity",2014
"GJ 682 b",17.47800000000,0.0800000000,0.270000,"Radial Velocity",2014
"GJ 682 c",57.32000000000,0.1760000000,0.270000,"Radial Velocity",2014
"V1298 Tau c",8.24916400000,0.0824000000,1.100000,"Transit",2019
"V1298 Tau d",12.40139400000,0.1081000000,1.100000,"Transit",2019
"V1298 Tau e",48.67771400000,0.2689000000,1.100000,"Transit",2019
"7 CMa c",996.00000000000,2.1530000000,1.340000,"Radial Velocity",2019
"eps Ind A b",25450.00000000000,15.7600000000,0.800000,"Radial Velocity",2019
"LP 791-18 b",0.94799810000,0.0097800000,0.139000,"Transit",2019
"LP 791-18 c",4.98991000000,0.0296100000,0.139000,"Transit",2019
"TOI-163 b",4.23130600000,0.0580000000,1.435200,"Transit",2019
"Kepler-448 c",2500.00000000000,4.2000000000,1.500000,"Transit Timing Variations",2017
"TOI-125 b",4.65382000000,0.0518600000,0.859000,"Transit",2019
"TOI-125 c",9.15059000000,0.0814000000,0.859000,"Transit",2019
"HD 125390 b",1757.39151000000,3.4960000000,1.820000,"Radial Velocity",2019
"NGTS-8 b",2.49970000000,0.0350000000,0.890000,"Transit",2019
"NGTS-9 b",4.43527000000,0.0580000000,1.340000,"Transit",2019
"HD 220197 b",1728.00000000000,2.7290000000,0.910000,"Radial Velocity",2018
"HD 233832 b",2058.00000000000,2.8270000000,0.710000,"Radial Velocity",2018
"Kepler-299 c",6.88587500000,0.0700000000,,"Transit",2014
"Qatar-6 b",3.50619500000,0.0423000000,0.822000,"Transit",2017
"PSR B0329+54 b",10140.00000000000,10.2600000000,1.440000,"Pulsar Timing",2017
"HD 213885 b",1.00803500000,0.0201200000,1.068000,"Transit",2019
"HD 213885 c",4.78503000000,0.0567980000,1.068000,"Radial Velocity",2019
"XO-7 b",2.86414240000,0.0442100000,1.405000,"Transit",2019
"DMPP-1 b",17.81200000000,0.1423000000,1.210000,"Radial Velocity",2019
"DMPP-1 c",10.03000000000,0.0973000000,1.210000,"Radial Velocity",2019
"DMPP-1 d",3.14170000000,0.0446700000,1.210000,"Radial Velocity",2019
"DMPP-1 e",5.51600000000,0.0651000000,1.210000,"Radial Velocity",2019
"DMPP-2 b",5.20300000000,0.0663800000,1.410000,"Radial Velocity",2019
"DMPP-3 A b",5.59000000000,0.0595800000,0.900000,"Radial Velocity",2019
"TOI-813 b",83.89110000000,0.4230000000,1.320000,"Transit",2020
"GJ 180 d",106.30000000000,0.3090000000,0.430000,"Radial Velocity",2020
"GJ 229 A c",121.93268000000,0.3840000000,0.509000,"Radial Velocity",2020
"GJ 433 d",36.05900000000,0.1780000000,0.480000,"Radial Velocity",2020
"Kepler-298 b",10.47546400000,0.0800000000,,"Transit",2014
"GJ 3082 b",11.94900000000,0.0790000000,0.470000,"Radial Velocity",2020
"EPIC 249893012 b",3.59510000000,0.0470000000,1.050000,"Transit",2020
"EPIC 249893012 c",15.62400000000,0.1300000000,1.050000,"Transit",2020
"EPIC 249893012 d",35.74700000000,0.2200000000,1.050000,"Transit",2020
"L 168-9 b",1.40152604000,0.0208000000,0.614000,"Transit",2020
"TOI-125 d",19.98000000000,0.1370000000,0.859000,"Transit",2020
"Kepler-1661 b",175.06000000000,0.6330000000,0.841000,"Transit",2020
"TOI-132 b",2.10970190000,0.0260000000,0.970000,"Transit",2020
"GJ 1061 b",3.20730000000,0.0210000000,0.120000,"Radial Velocity",2020
"GJ 1061 c",6.68210000000,0.0342000000,0.120000,"Radial Velocity",2020
"GJ 1061 d",13.06600000000,0.0540000000,0.120000,"Radial Velocity",2020
"HATS-47 b",3.92280380000,0.0426900000,0.674000,"Transit",2020
"HATS-48 A b",3.13166660000,0.0376900000,0.727900,"Transit",2020
"HATS-49 b",4.14804670000,0.0451500000,0.713300,"Transit",2020
"HATS-72 b",7.32794740000,0.0665170000,0.731100,"Transit",2020
"NGTS-10 b",0.76689440000,0.0143000000,0.696000,"Transit",2020
"MASCARA-4 b",2.82409320000,0.0474000000,1.750000,"Transit",2020
"TOI-1130 b",4.07455400000,0.0453000000,0.745000,"Transit",2020
"TOI-1130 c",8.35018980000,0.0731000000,0.745000,"Transit",2020
"CoRoT-30 b",9.06005000000,0.0844000000,0.980000,"Transit",2020
"CoRoT-31 b",4.62941000000,0.0586000000,1.250000,"Transit",2020
"TOI-677 b",11.23659850000,0.1041000000,1.181000,"Transit",2020
"HD 164922 d",12.45800000000,0.1030000000,0.926000,"Radial Velocity",2020
"WASP-150 b",5.64420700000,0.0694000000,1.394000,"Transit",2020
"WASP-176 b",3.89905200000,0.0535000000,1.345000,"Transit",2020
"HD 332231 b",18.71202400000,0.1450000000,1.164200,"Transit",2020
"LTT 3780 b",0.76837931000,0.0119500000,0.381000,"Transit",2020
"LTT 3780 c",12.25228400000,0.0757000000,0.381000,"Transit",2020
"Kepler-297 b",38.87182600000,0.2170000000,,"Transit",2014
"HD 81817 b",1021.20159000000,3.2330000000,4.300000,"Radial Velocity",2020
"AU Mic b",8.46344600000,0.0700000000,0.635000,"Transit",2020
"GJ 338 B b",24.42200000000,0.1420000000,0.640000,"Radial Velocity",2020
"Kepler-160 d",30.00000000000,0.1700000000,,"Transit Timing Variations",2020
"WASP-148 b",8.80380900000,0.0821500000,0.954000,"Transit",2020
"WASP-148 c",34.52400000000,0.2044000000,0.954000,"Radial Velocity",2020
"TOI-1728 b",3.49151000000,0.0391000000,0.646000,"Transit",2020
"NGTS-11 b",35.45533000000,0.2010000000,0.862000,"Transit",2020
"GJ 887 b",9.26190000000,0.0683000000,0.495000,"Radial Velocity",2020
"GJ 887 c",21.78400000000,0.1210000000,0.495000,"Radial Velocity",2020
"TOI-849 b",0.76554800000,0.0155000000,0.970000,"Transit",2020
"Wendelstein-1 b",2.66341600000,0.0282000000,0.650000,"Transit",2020
"Wendelstein-2 b",1.75222390000,0.0234000000,0.730000,"Transit",2020
"HD 191939 b",8.88032560000,0.0804000000,0.810000,"Transit",2020
"HD 191939 c",28.57974300000,0.1752000000,0.810000,"Transit",2020
"HD 191939 d",38.35303700000,0.2132000000,0.810000,"Transit",2020
"TOI-700 b",9.97721900000,0.0677000000,0.415000,"Transit",2020
"TOI-700 c",16.05113700000,0.0929000000,0.415000,"Transit",2020
"TOI-700 d",37.42396000000,0.1633000000,0.415000,"Transit",2020
"BD-11 4672 c",74.20000000000,0.3000000000,0.651000,"Radial Velocity",2020
"HIP 67522 b",6.95947310000,0.0748000000,1.220000,"Transit",2020
"TOI-1899 b",29.09031200000,0.1525000000,0.632000,"Transit",2020
"HIP 65 A b",0.98097340000,0.0178200000,0.781000,"Transit",2020
"TOI-157 b",2.08454350000,0.0313800000,0.948000,"Transit",2020
"TOI-169 b",2.25544770000,0.0352400000,1.147000,"Transit",2020
"HATS-37 A b",4.33153660000,0.0491300000,0.843000,"Transit",2020
"HATS-38 b",4.37502100000,0.0503600000,0.890000,"Transit",2020
"HD 86226 c",3.98442000000,0.0490000000,1.019000,"Transit",2020
"Kepler-296 c",5.84163660000,0.0521000000,0.498000,"Transit",2014
"GJ 2056 b",69.97100000000,0.2830000000,0.620000,"Radial Velocity",2020
"GJ 480 b",9.55360000000,0.0680000000,0.450000,"Radial Velocity",2020
"GJ 687 c",727.56200000000,1.1650000000,0.400000,"Radial Velocity",2020
"GJ 9066 c",771.36000000000,0.8800000000,0.150000,"Radial Velocity",2020
"HIP 107772 b",55.19900000000,0.2430000000,0.630000,"Radial Velocity",2020
"HIP 38594 b",60.72200000000,0.2560000000,0.610000,"Radial Velocity",2020
"HIP 38594 c",3477.76800000000,3.8050000000,0.610000,"Radial Velocity",2020
"HIP 4845 b",34.15000000000,0.1760000000,0.620000,"Radial Velocity",2020
"HIP 48714 b",17.81800000000,0.1120000000,0.580000,"Radial Velocity",2020
"K2-316 b",1.13300000000,0.0147000000,0.408000,"Transit",2020
"K2-316 c",5.26000000000,0.0582000000,0.408000,"Transit",2020
"K2-317 b",6.22000000000,0.0542000000,0.403000,"Transit",2020
"K2-318 b",7.01000000000,0.0911000000,0.561000,"Transit",2020
"K2-319 b",26.68000000000,0.1516000000,0.954000,"Transit",2020
"K2-320 b",1.99500000000,0.0142000000,0.117000,"Transit",2020
"K2-321 b",2.29797490000,0.0283900000,0.578000,"Transit",2020
"K2-322 b",8.20500000000,0.0594000000,0.630000,"Transit",2020
"K2-323 b",24.93000000000,0.1275000000,0.478000,"Transit",2020
"K2-324 b",3.26200000000,0.0331000000,0.517000,"Transit",2020
"K2-325 b",6.93000000000,0.0419000000,0.274000,"Transit",2020
"K2-326 b",1.25600000000,0.0198000000,0.507000,"Transit",2020
"WD 1856+534 b",1.40794050000,0.0204000000,0.518000,"Transit",2020
"LTT 9779 b",0.79205200000,0.0167900000,1.020000,"Transit",2020
"TOI-763 b",5.60570000000,0.0600000000,0.917000,"Transit",2020
"Kepler-77 b",3.57878087000,0.0450100000,0.950000,"Transit",2013
"TOI-763 c",12.27370000000,0.1011000000,0.917000,"Transit",2020
"HATS-71 b",3.79552020000,0.0374500000,0.486100,"Transit",2020
"TOI-824 b",1.39297800000,0.0217700000,0.710000,"Transit",2020
"TOI-540 b",1.23914910000,0.0122300000,0.159000,"Transit",2020
"TOI-1266 b",10.89450000000,0.0730000000,0.437000,"Transit",2020
"TOI-1266 c",18.80270000000,0.1050000000,0.437000,"Transit",2020
"TOI-421 b",5.19757600000,0.0554000000,0.833000,"Transit",2020
"TOI-421 c",16.06754100000,0.1170000000,0.833000,"Transit",2020
"NGTS-12 b",7.53280600000,0.0757000000,1.021000,"Transit",2020
"GJ 3473 b",1.19800350000,0.0158900000,0.360000,"Transit",2020
"GJ 3473 c",15.50900000000,0.0876000000,0.360000,"Radial Velocity",2020
"TOI-837 b",8.32491130000,0.0888000000,1.142000,"Transit",2020
"EPIC 201170410.02",6.79870000000,0.0349000000,0.287000,"Transit",2020
"EPIC 201757695.02",2.04780000000,0.0296000000,0.727000,"Transit",2020
"TOI-954 b",3.68497290000,0.0496300000,1.201000,"Transit",2020
"K2-329 b",12.45512250000,0.1016000000,0.901000,"Transit",2020
"TOI-481 b",10.33111000000,0.0970000000,1.140000,"Transit",2020
"TOI-892 b",10.62656000000,0.0920000000,1.280000,"Transit",2020
"TIC 237913194 b",15.16886500000,0.1207000000,1.026000,"Transit",2020
"HD 216520 b",35.45000000000,0.1980000000,0.820000,"Radial Velocity",2020
"HD 216520 c",154.43000000000,0.5280000000,0.820000,"Radial Velocity",2020
"TOI-122 b",5.07803000000,0.0392000000,0.312000,"Transit",2020
"TOI-237 b",5.43609800000,0.0341000000,0.179000,"Transit",2020
"WASP-186 b",5.02679900000,0.0600000000,1.220000,"Transit",2020
"WASP-187 b",5.14787800000,0.0653000000,1.540000,"Transit",2020
"K2-111 c",15.67480000000,0.1156500000,0.840000,"Radial Velocity",2020
"LP 714-47 b",4.05203700000,0.0417000000,0.590000,"Transit",2020
"TOI-942 b",4.32421000000,0.0486600000,0.822000,"Transit",2020
"TOI-942 c",10.15627200000,0.0859800000,0.822000,"Transit",2020
"TOI-251 b",4.93777000000,0.0574100000,1.036000,"Transit",2021
"HAT-P-68 b",2.29840551000,0.0299600000,0.678500,"Transit",2020
"TOI-776 b",8.24662000000,0.0653000000,0.542000,"Transit",2020
"TOI-776 c",15.66532300000,0.1001000000,0.542000,"Transit",2020
"TOI-561 b",0.44656970000,0.0106400000,0.806000,"Transit",2020
"TOI-561 c",10.77883800000,0.0889000000,0.806000,"Transit",2020
"TOI-561 d",25.71268000000,0.1587000000,0.806000,"Transit",2020
"TOI-561 e",77.14400000000,0.3300000000,0.806000,"Transit",2020
"HD 108236 b",3.79596300000,0.0452700000,0.869000,"Transit",2020
"HD 108236 c",6.20344900000,0.0620000000,0.869000,"Transit",2020
"TOI-1233.01",14.17568500000,0.1074000000,0.869000,"Transit",2021
"HD 108236 e",19.59002500000,0.1367000000,0.869000,"Transit",2020
"TOI-564 b",1.65114400000,0.0273400000,0.998000,"Transit",2020
"TOI-905 b",3.73949400000,0.0466600000,0.968000,"Transit",2020
"TOI-451 b",1.85870330000,0.0274000000,0.930000,"Transit",2020
"TOI-451 c",9.19246300000,0.0795000000,0.930000,"Transit",2020
"TOI-451 d",16.36496200000,0.1168000000,0.930000,"Transit",2020
"HD 108236 f",29.54115000000,0.1758000000,0.869000,"Transit",2021
"NGTS-13 b",4.11902700000,0.0549000000,1.300000,"Transit",2021
"HD 110113 b",2.54100000000,0.0350000000,0.997000,"Transit",2021
"Kepler-295 b",12.64516400000,0.0990000000,,"Transit",2014
"HD 110113 c",6.74400000000,0.0680000000,0.997000,"Radial Velocity",2021
"HD 4760 b",434.00000000000,1.1400000000,1.050000,"Radial Velocity",2021
"HD 96992 b",514.00000000000,1.2400000000,0.960000,"Radial Velocity",2021
"TYC 0434-04538-1 b",193.20000000000,0.6600000000,1.040000,"Radial Velocity",2021
"HD 183579 b",17.47129100000,0.1322000000,0.996000,"Transit",2021
"NGTS-14 A b",3.53571730000,0.0403000000,0.898000,"Transit",2021
"HD 110082 b",10.18271000000,0.1130000000,1.210000,"Transit",2021
"K2-138 g",41.96797000000,0.2310900000,0.935000,"Transit",2021
"TOI-628 b",3.40956750000,0.0486000000,1.311000,"Transit",2021
"TOI-1333 b",4.72021900000,0.0626000000,1.464000,"Transit",2021
"TOI-1478 b",10.18021170000,0.0818000000,,"Transit",2021
"TOI-1601 b",5.33175000000,0.0690000000,1.505500,"Transit",2021
"GJ 251 b",14.23700000000,0.0808000000,0.350000,"Radial Velocity",2020
"HD 238090 b",13.67100000000,0.0932000000,0.578000,"Radial Velocity",2020
"GJ 486 b",1.46712127000,0.0171400000,0.312000,"Radial Velocity",2021
"GJ 414 A b",50.80000000000,0.2324000000,0.650000,"Radial Velocity",2021
"GJ 414 A c",749.83000000000,1.4000000000,0.650000,"Radial Velocity",2021
"GJ 740 b",2.37756000000,0.0290000000,0.580000,"Radial Velocity",2021
"TOI-201 b",52.97860000000,0.3030000000,1.320000,"Transit",2021
"HD 60292 b",495.40000000000,1.5000000000,1.700000,"Radial Velocity",2020
"HD 112640 b",613.20000000000,1.7000000000,1.800000,"Radial Velocity",2020
"TOI-519 b",1.26523280000,0.0159000000,0.335000,"Transit",2021
"NGTS-15 b",3.27623000000,0.0441000000,0.995000,"Transit",2021
"NGTS-16 b",4.84532000000,0.0523000000,1.002000,"Transit",2021
"NGTS-17 b",3.24253000000,0.0391000000,1.025000,"Transit",2021
"NGTS-18 b",3.05125000000,0.0448000000,1.003000,"Transit",2021
"LHS 1478 b",1.94953780000,0.0184800000,0.236000,"Transit",2021
"TOI-257 b",18.38818000000,0.1528000000,1.407000,"Transit",2021
"HD 5278 b",14.33915600000,0.1202000000,1.126000,"Transit",2021
"HD 5278 c",40.87000000000,0.2416000000,1.126000,"Radial Velocity",2021
"HIP 56640 b",2675.57603000000,4.5500000000,1.750000,"Radial Velocity",2021
"HIP 75092 b",926.40000000000,2.0200000000,1.280000,"Radial Velocity",2021
"HIP 90988 b",455.73816000000,1.3600000000,1.613000,"Radial Velocity",2021
"HIP 114933 b",1481.60000000000,2.8400000000,1.390000,"Radial Velocity",2021
"TOI-269 b",3.69771040000,0.0345000000,0.391700,"Transit",2021
"CFHTWIR-Oph 98 b",8040000.00000000000,200.0000000000,0.014700,"Imaging",2020
"TOI-220 b",10.69526400000,0.0891100000,0.825000,"Transit",2021
"TOI-1444 b",0.47027430000,0.0116000000,0.951300,"Transit",2021
"TOI-1231 b",24.24558600000,0.1288000000,0.485000,"Transit",2021
"BD+45 564 b",307.88000000000,0.8300000000,0.810000,"Radial Velocity",2021
"BD+55 362 b",265.59000000000,0.7800000000,0.909000,"Radial Velocity",2021
"BD+63 1405 b",1198.48000000000,2.0600000000,0.816000,"Radial Velocity",2021
"HD 124330 b",270.66000000000,0.8600000000,1.150000,"Radial Velocity",2021
"HD 155193 b",352.65000000000,1.0400000000,1.221000,"Radial Velocity",2021
"HD 331093 b",621.62000000000,1.4400000000,1.030000,"Radial Velocity",2021
"HD 152843 b",11.62071000000,0.1049000000,1.150000,"Transit",2021
"HD 152843 c",19.50210400000,0.1482000000,1.150000,"Transit",2021
"HD 107148 c",18.32670000000,0.1407000000,1.105215,"Radial Velocity",2021
"HD 136925 b",4540.00000000000,5.1300000000,0.875104,"Radial Velocity",2021
"HD 141004 b",15.50830000000,0.1238000000,1.051904,"Radial Velocity",2021
"HD 156668 c",811.30000000000,1.5700000000,0.785167,"Radial Velocity",2021
"HD 164922 e",41.76300000000,0.2292000000,0.921146,"Radial Velocity",2021
"HD 168009 b",15.14790000000,0.1192000000,0.986073,"Radial Velocity",2021
"HD 213472 b",17000.00000000000,13.0000000000,1.048132,"Radial Velocity",2021
"HD 24040 c",515.40000000000,1.3000000000,1.103940,"Radial Velocity",2021
"HD 26161 b",10942.29013000000,10.0870000000,1.120000,"Radial Velocity",2021
"HD 3765 b",1211.00000000000,2.1080000000,0.851785,"Radial Velocity",2021
"HD 66428 c",10478.84437000000,9.4080000000,1.010000,"Radial Velocity",2021
"HD 68988 c",16000.00000000000,13.2000000000,1.171665,"Radial Velocity",2021
"HD 95735 c",2946.00000000000,2.9400000000,0.389900,"Radial Velocity",2021
"Kepler-129 d",2646.00000000000,4.0000000000,1.178000,"Radial Velocity",2021
"GJ 849 c",5990.00000000000,4.9500000000,0.450000,"Radial Velocity",2014
"TOI-674 b",1.97714300000,0.0250000000,0.420000,"Transit",2021
"TOI-1685 b",0.66913923000,0.0116400000,0.466000,"Transit",2021
"TOI-1260 b",3.12746300000,0.0367000000,0.679000,"Transit",2021
"TOI-1260 c",7.49313400000,0.0657000000,0.679000,"Transit",2021
"TOI-1634 b",0.98934551000,0.0154400000,0.502000,"Transit",2021
"GJ 720 A b",19.46600000000,0.1190000000,0.570000,"Radial Velocity",2021
"G 264-012 b",2.30538000000,0.0227900000,0.297000,"Radial Velocity",2021
"G 264-012 c",8.05180000000,0.0525000000,0.297000,"Radial Velocity",2021
"GJ 393 b",7.02679000000,0.0540200000,0.426000,"Radial Velocity",2021
"TOI-1259 A b",3.47797920000,0.0408000000,0.746000,"Transit",2021
"TOI-1807 b",0.54937097000,0.0122000000,0.804800,"Transit",2021
"TOI-2076 b",10.35504000000,0.0878100000,0.849000,"Transit",2021
"TOI-2076 c",21.01447000000,0.1407000000,0.849000,"Transit",2021
"TOI-2076 d",35.12803000000,0.1982000000,0.849000,"Transit",2021
"HAT-P-58 b",4.01383790000,0.0499400000,1.031000,"Transit",2021
"HAT-P-59 b",4.14197710000,0.0506400000,1.008000,"Transit",2021
"HAT-P-60 b",4.79478130000,0.0627700000,1.435000,"Transit",2021
"HAT-P-61 b",1.90231289000,0.0301000000,1.004000,"Transit",2021
"HAT-P-62 b",2.64532350000,0.0377200000,1.023000,"Transit",2021
"HAT-P-63 b",3.37772800000,0.0429400000,0.925000,"Transit",2021
"HAT-P-64 b",4.00723200000,0.0538700000,1.298000,"Transit",2021
"TOI-1749 b",2.38839000000,0.0291000000,0.580000,"Transit",2021
"TOI-1749 c",4.49290000000,0.0443000000,0.580000,"Transit",2021
"TOI-1749 d",9.04970000000,0.0707000000,0.580000,"Transit",2021
"HD 27969 b",654.50000000000,1.5520000000,1.160000,"Radial Velocity",2021
"HD 80869 b",1752.92067000000,2.9050000000,1.060000,"Radial Velocity",2021
"HD 95544 b",2041.54152000000,3.1660000000,1.010000,"Radial Velocity",2021
"HD 109286 b",520.10000000000,1.2590000000,0.980000,"Radial Velocity",2021
"HD 115954 b",3700.00000000000,5.0000000000,1.180000,"Radial Velocity",2021
"HD 211403 b",223.80000000000,0.7680000000,1.200000,"Radial Velocity",2021
"TOI-1062 b",4.11296000000,0.0520000000,0.940000,"Transit",2021
"TOI-1062 c",7.97200000000,0.0800000000,0.940000,"Radial Velocity",2021
"TOI-1278 b",14.47567000000,0.0950000000,0.540000,"Transit",2021
"AU Mic c",18.85902300000,0.1190000000,0.635000,"Transit",2021
"TOI-2406 b",3.07668910000,0.0226700000,0.166000,"Transit",2021
"TOI-532 b",2.32665080000,0.0296000000,0.639000,"Transit",2021
"TOI-431 b",0.49004700000,0.0113000000,0.780000,"Transit",2021
"TOI-431 c",4.84940000000,0.0520000000,0.780000,"Radial Velocity",2021
